Link to PDF,Name of Entity,Reported Date,State Reported
https://www.iowaattorneygeneral.gov/media/cms/SMH_Enterprises_LLC_93F0392DDA554.pdf,SMH Enterprises LLC,2017-06-09 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Washington_State_University_770A5E7DA41D6.pdf,Washington State University,2017-06-09 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/HillPhoenix_1483E7465FA53.pdf,HillPhoenix,2017-06-20 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/KayserRoth_Inc_83AC701A84E69.PDF,"Kayser-Roth, Inc.",2017-06-20 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Frank_G_1837A9F0F004F.pdf,"Frank G. Becika, PLC",2017-06-21 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Calibur_Home_Loans_7D1F8D52CDFAA.pdf,"Calibur Home Loans, Inc.",2017-06-23 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Loews_Hotels__Co_B68394CC18C52.pdf,Loews Hotels & Co.,2017-07-05 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Keller_Williams_Realty_Inc_5674CBEDD92A7.pdf,Keller Williams Realty Inc.,2017-07-18 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Value_Eyecare_Network_Inc_E3A071810CCB4.pdf,Value Eyecare Networks Inc. dba 39dollarglasses.com,2017-07-21 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Avanti_Markets_Inc_2691269E75206.pdf,Avanti Markets Inc.,2017-07-24 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Equifax_data_breach_AA7E0598553F8.pdf,Equifax Inc.,2017-09-07 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Bulletproof_360_Inc_76CC196ECB887.pdf,"Bulletproof 360, Inc.",2017-09-15 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/W_4FCD83E1BF572.pdf,"W. W. Grainger, inc.",2017-09-18 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Cheddars_Casual_Cafe_Inc_854B1808F033D.pdf,"Cheddar's Casual Cafe, Inc.",2017-09-29 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/FlexShopper_LLC_87C0E781FF7DF.pdf,FlexShopper LLC,2017-10-03 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Sonic_DriveIn_1EE6129342B45.pdf,Sonic Corp,2017-10-05 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Catholic_United_Financial_C7B09748E175B.pdf,Catholic United Financial,2017-10-06 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/EquifaxUpdate101217_E131C88B05BFB.pdf,Equifax Inc (update),2017-10-12 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Iowa_Lottery_2ACAFE29214CC.pdf,Iowa Lottery,2017-10-13 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Pizza_Hut_Corporate_CF37633C79A4F.pdf,Pizza Hut LLC,2017-10-16 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Iowa_Dept_DCC96774E981C.pdf,Iowa Department of Human Services,2017-10-23 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Tween_Brands_Inc_A6BFD4165EF60.pdf,"Tween Brands, Inc.",2017-11-03 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Gallagher_NAC_D9FC58BDAE112.pdf,"Gallagher NAC (""GNAC"")",2017-11-13 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Uber_Technologies_Inc_FD2221ADAFA7E.pdf,"Uber Technologies, Inc.",2017-11-21 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/IH_Mississippi_Valley_Credit_Union__551179F35D664.pdf,"IH Mississippi Valley Credit Union (""IHMVCU"")",2017-12-01 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Forever_21_Inc_97DC6D638149C.pdf,"Forever 21, Inc.",2017-12-28 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Deli_Management_Inc_533E914E3BED9.pdf,"Deli Management, Inc. dba Jason's Deli, Inc.",2018-01-11 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Guaranteed_Rate_Inc_31E27EA9FFC7B.pdf,"Guaranteed Rate, Inc.",2018-01-12 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/PAR_Electrical_Contractors_Inc_18C583B1E1AD4.pdf,"PAR Electrical Contractors, Inc.",2018-02-05 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/022318__Mize_Houser__Company_P_41C8BE8226FA6.pdf,"Mize Houser & Company, P.A.",2018-02-23 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/022618_MoneyGram_International_492F28468D3E6.pdf,"MoneyGram International, Inc.",2018-02-26 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/022718_FastHealth_Corporation_BC593E160E538.pdf,FastHealth Corporation,2018-02-27 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/030118_Centris_Federal_Credit_Union_C682106B3D20B.pdf,Centris Federal Credit Union,2018-03-01 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/3_1_18_Equifax_Release_57FAF2457AB92.pdf,Equifax - Updated information,2018-03-01 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/032018_Orbitz_8D82B14DCDE12.pdf,Orbitz,2018-03-20 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/040618__Blue_Beacon_International__36F6DE9E03DAD.pdf,Blue Beacon International,2018-04-06 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/041118__Delta_Airlines_Inc_81510CC6FC048.pdf,Delta Airlines Inc.,2018-04-11 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/041218__Polk_County_Health_Services_E55EC3071BF90.pdf,Polk County Health Services Inc.,2018-04-12 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/041318__Best_Buy_Co_F61B3BB0A0BFC.pdf,"Best Buy Co., Inc.",2018-04-13 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/050218_SunTrust_Banks_Inc_7E181E23BE1CD.pdf,"SunTrust Banks, Inc.",2018-05-02 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/050318__Sears_Holdings_Company_6719C0B53918A.pdf,Sears Holdings Company,2018-05-03 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/050818__Global_University_E544FFD008C77.pdf,Global University,2018-05-08 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/051018__Taco_Johns_of_Iowa_4430BCF902146.pdf,Taco John's of Iowa,2018-05-10 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/051418_TaskRabbit_Inc_EE8A8F7A0F3E5.pdf,"TaskRabbit, Inc.",2018-05-14 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/051818__Brinker_International_CE1B5C659E651.pdf,Brinker International,2018-05-18 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/051818__corporation_Service_Company_131C4BB7EC731.pdf,Corporation Service Company (CSC),2018-05-18 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/052218__Updated_Data_Breach_Notific_3A96889DB7AB8.pdf,"Deli Management, Inc. dba Jason's Deli, Inc. - Updated Information",2018-05-22 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/060118__Transamerica_Life_Insurance_1C0B2186A3994.pdf,"Transamerica Life Insurance Company and Transamerica Retirement Solutions, LLC",2018-06-01 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/060718__AH_2005_Management_LP_B75090AE65225.pdf,"AH 2005 Management, LP",2018-06-07 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/060718__Systeme_Software_Inc_B78EE91A29699.pdf,"Systeme Software, Inc.",2018-06-07 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/061118__Marion_County_Bank_51A8A08A7DFB6.pdf,Marion County Bank,2018-06-11 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/061218__Corporation_Service_Company_086C008F9A006.pdf,Corporation Service Company (CSC) - Updated Information,2018-06-12 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/070318__Coty_Inc_CF2216531CBB4.pdf,"Coty, Inc.",2018-07-03 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/070618__International_Mission_Board_0DE36C87FC222.pdf,International Mission Board (IMB),2018-07-06 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/071318_ComplyRight_Inc_12DFEF77192AB.pdf,"ComplyRight, Inc.",2018-07-13 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/071318_Dane_Street_LLC_974C2BCBA7DB4.pdf,"Dane Street, LLC",2018-07-13 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/073018_Unity_Point_Health_87A0A0D52C8A3.pdf,Unity Point Health,2018-07-30 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/080318__TCM_Bank_N_50328B698B4EA.pdf,"TCM Bank, N.A.",2018-08-03 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/082218__Cheddars_Scratch_Kitchen_3BB6E403925FC.PDF,Cheddar's Scratch Kitchen,2018-08-22 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/092018__Prudential_Finanial_Inc_11F0457ACA9B2.pdf,"Prudential Financial, Inc.",2018-09-20 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/101018__Shein_66BCAC87CB54B.pdf,Shein,2018-10-10 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/102518_Bankers_Life_and_Casualty_Co_83AB768C69433.pdf,Bankers Life and Casualty Company,2018-10-25 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/110518_Nordstrom_Inc_48EE80D908E6A.pdf,"Nordstrom, Inc.",2018-11-05 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/111218_Title_Nine_Sports_Inc_2A4C8095DD60A.pdf,"Title Nine Sports, Inc.",2018-11-12 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/111318__Bankers_Breach_Consumer_Let_ACAFE8D3F1B90.pdf,Bankers Life and Casualty Company - Breach Reporting Page,2018-11-13 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/111318__Pharmacy_Times_Office_of_Co_BABDD93318165.pdf,Pharmacy Times Office of Continuing Professional Education,2018-11-13 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/111518__HealthEquity_Inc_3C2E55349A819.pdf,"HealthEquity, Inc.",2018-11-15 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/111518_Newegg_Inc_D959758D7EFEB.pdf,Newegg Inc.,2018-11-15 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/111518_Thesy_LLC_2E4AA363A7ECB.pdf,"Thesy, LLC",2018-11-15 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/111918__Francescas_Services_Corpora_5BFB2516B25CA.pdf,Francesca's Services Corporation,2018-11-19 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/112818__Dunkin_Brands_Inc_BDB118008EF4A.pdf,Dunkin Brands Inc.,2018-11-28 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/110718__Unified_Trust_Company_N_A3549FB7D52DF.pdf,Unified Trust Company N.A.,2018-11-28 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/111718__LPL_Financial_LLC_2C1615BF30185.pdf,LPL Financial LLC,2018-11-29 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/113018__Marriott_Internations_Inc_745012EF7D7B2.pdf,Marriott International Inc.,2018-11-30 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/121018__Titan_Manufacturing_and_Dis_CCE064449C897.pdf,Titan Manufacturing and Distributing Inc.,2018-12-10 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/122018__Caribou_Coffee_Company_3D2A32C774D6E.pdf,Caribou Coffee Company,2018-12-20 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/122118__JAND_Inc_C160B2DEA8605.pdf,JAND Inc. d/b/a Warby Parker,2018-12-21 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/122618__Bel_USA_LLC_2B01205616C84.pdf,"Bel USA, LLC",2018-12-26 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/123118__Aimbridge_Hospitality_Holdi_9E3B7BFCC88AE.pdf,"Aimbridge Hospitality Holdings, LLC",2018-12-31 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/12319_First_Iowa_Insurance_Agency_I_EE91FF14A980C.pdf,"First Iowa insurance Agency, Inc.",2019-01-23 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/21519_North_Country_Business_Produc_353F96009FE4F.pdf,"North Country Business Products, Inc.",2019-02-15 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/40219_Key_West_Hotels_LLC_AECDAB4818681.pdf,"Key West Hotels, LLC.",2019-04-02 00:00:00,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Citibank_South_Dakota_N_46F80EB867EBB.pdf,"Citibank (South Dakota), N.A.",2011,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Epsilon_Data_Management__53109E8E6E27A.pdf,"Epsilon Data Management, LLC",2011,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Health_Net_ACA32C7A083DE.pdf,Health Net,2011,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Nordstrom_Inc_F201E388BECB2.pdf,"Nordstrom, Inc.",2011,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Sony_Online_Entertainmen_426FE72AC4989.pdf,Sony Online Entertainment,2011,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Akliz_Inc_1A4E590B979BE.pdf,"Akliz, Inc.",2012,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Great_River_Entertainmen_E339F9F4AF5E0.pdf,"Great River Entertainment, LLC",2012,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Impairment_Resources_1D5A5C04F5860.pdf,Impairment Resources,2012,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Nationwide_Insurance_Co_334A9D7C3DFE5.pdf,Nationwide Insurance Co.,2012,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Reuseit_8AC49EC27ED4A.pdf,Reusesit.com,2012,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Transcend_Capital_196A3969F4279.pdf,Transcend Capital,2012,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_University_of_North_Caro_7449FD73E5325.pdf,University of North Carolina at Charlotte,2012,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_DaVita_CEBDC4AA9A7D3.pdf,DaVita,2013,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Mass_Mutual_Financial_Gr_E4EB7EAD1B0DD.pdf,Mass Mutual Financial Group 1,2013,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Mass_Mutual_Financial_Gr_A2A2B7088483A.pdf,Mass Mutual Financial Group 2,2013,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Mass_Mutual_Financial_Gr_C02984BE987A3.pdf,Mass Mutual Financial Group 3,2013,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Quayside_Publishing_Grou_2C482FDCB5A80.pdf,Quayside Publishing Group,2013,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Target_Corporation_E7C6E454D2E71.pdf,Target Corporation,2013,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_TerraCom_Wireless_63A463035FD2D.pdf,TerraCom Wireless,2013,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_WorldVentures_Marketing__9BF3A4EFD3784.pdf,"WorldVentures Marketing, LLC",2013,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_AB_Acquisition_LLC_14C86B485FD56.pdf,AB Acquisition LLC,2014,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_v_1448568E334B9.pdf,Blue Zebra,2014,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Heartland_Bank_890FAA299F67D.pdf,Heartland Bank,2014,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_B3E9612799271.pdf,The Home Depot,2014,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_International_Dairy_Quee_941D41D95D567.pdf,"International Dairy Queen, Inc.",2014,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Jimmy_Johns_Franchises_L_C42AD1D09B34C.pdf,Jimmy John's Franchises LLC,2014,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Service_Alternatives_DA1B2A3429C29.pdf,Service Alternatives,2014,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Viator_D5A760735D47F.pdf,Viator,2014,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Visionworks__General_1_BFD4774C2AA8C.pdf,Visionworks 1,2014,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Visionworks__General_2_06B8A123B8CF7.pdf,Visionworks 2,2014,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Anthem_BlueCross_BlueShi_FD54BF2CF4F4B.pdf,Anthem Blue Cross Blue Shield,2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Anthem_BlueCross_BlueShi_B21019718EF0F.pdf,Anthem Blue Cross Blue Shield Supplement 1,2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Anthem_BlueCross_BlueShi_364C1EEEB1191.pdf,Anthem Blue Cross Blue Shield Supplement 2,2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Automotive_Recovery_Serv_48AC34718D7E7.pdf,"Automotive Recovery Services, Inc.",2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Bulk_Reef_Supply_Inc_6682C3B9334B4.pdf,"Bulk Reef Supply, Inc.",2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Bulk_Reef_Supply_Inc_711B640E0D742.pdf,"Bulk Reef Supply, Inc. Supplement",2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_CICS_Employment_Services_DFF412CC6C493.pdf,"CICS Employment Services, Inc.",2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Copart_Inc_9D6A8A40B5618.pdf,Copart Inc.,2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_CVS_Pharmacy_34DC1D4592208.pdf,CVS Pharmacy,2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Delaware_Department_of_J_83D9454FEEAA4.pdf,"Delaware Department of Justice, Investor Protection Unit",2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_EyeBuyDirect_Inc_AD19805D6842C.pdf,"EyeBuyDirect, Inc.",2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Hard_Rock_Hotel__Casino__9F300141D7C2C.pdf,Hard Rock Hotel & Casino Las Vegas,2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Hilton_Worldwide_Inc_71D84C298B35F.pdf,"Hilton Worldwide, Inc.",2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Honigs_Whistle_Stop_06DBDDCAE4DE3.pdf,Honig's Whistle Stop,2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_FE5D96ABBABCA.pdf,HSBC Finance Corporation,2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Medical_Informatics_Engi_0D507088015D2.pdf,Medical Informatics Engineering,2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Medical_Informatics_Engi_BF25D0A2C7B09.pdf,Medical Informatics Engineering Supplement,2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Montefiore_Health_System_E0C8C7F51C59B.pdf,Montefiore Health System,2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Park_N_Fly_6B6A2A7DBFDDB.pdf,Park 'N Fly,2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Premera_Blue_Cross_DEA89AD58AEA3.pdf,Premera Blue Cross,2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Premera_Blue_Cross_SUPPL_A2242A6BC4B49.pdf,Premera Blue Cross Supplement,2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Sally_Beauty_Holdings_B7344EDF38ECB.pdf,Sally Beauty Holdings,2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Service_Systems_Associat_3284876E8FCFE.pdf,"Service Systems Associates, Inc.",2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Shell_Vacations_Club_LLC_2493D85AE8348.pdf,Shell Vacations Club LLC,2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Snappy_Popcorn_B28D916E97BF2.pdf,Snappy Popcorn,2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Staples_Inc_A02C1DAD5994B.pdf,"Staples, Inc.",2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_SterlingBackcheck_05ACBD2185220.pdf,Sterling Backcheck,2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_SterlingBackcheck__SUPPL_E9B786D49EC1A.pdf,Sterling Backcheck Supplement,2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_The_Lifetime_Healthcare__35C0CEDA38A3D.pdf,The Lifetime Healthcare Companies,2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_TMobile_USA_Inc_F1E25EE24F343.pdf,"T-Mobile USA, Inc.",2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_TMobile_USA_Inc__SUPPLEM_83786F57B94A9.pdf,"T-Mobile USA, Inc. Supplement",2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Trustmark_Mutual_Holding_91C6D19BCA647.pdf,Trustmark Mutual Holding Company,2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_UCLA_Health_59CDCD11A75BE.pdf,UCLA Health,2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_The_Wendys_Company_1CAD4F2A3FFAD.pdf,The Wendy's Company,2015,Iowa
https://www.iowaattorneygeneral.gov/media/cms/21st_Century_Oncology_E7FC6670722FE.pdf,21st Century Oncology,2016,Iowa
https://www.iowaattorneygeneral.gov/media/cms/ACTIVEOutdoors_7E1F4328919F2.pdf,ACTIVEOutdoors,2016,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Advance_Auto_Parts_7F7E42A9674E2.pdf,Advance Auto Parts,2016,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Atlantis_Paradise_Island_1121_3EF3DA2A00FAE.pdf,"Atlantis, Paradise Island",2016,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Banner_Health_164A51E6EC1F6.pdf,Banner Health,2016,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CiCi_Enterprises_LP_F44B52FDE0DF4.pdf,"CiCi Enterprises, LP",2016,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Costco_Photo_Center_8D4C008A4E28E.pdf,Costco Photo Center,2016,Iowa
https://www.iowaattorneygeneral.gov/media/cms/doTERRA_9EFF8F7234507.pdf,doTERRA,2016,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Eddie_Bauer_LLC_D2B1E25622778.pdf,"Eddie Bauer, LLC",2016,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Empathia_Inc_09F3539138074.pdf,"Empathia, Inc.",2016,Iowa
https://www.iowaattorneygeneral.gov/media/cms/EqualizeRCM_Systems_44C0499C4F704.pdf,EqualizeRCM Systems,2016,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Gyft_Inc_1D96022ACE68E.pdf,"Gyft, Inc.",2016,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_HK_Financial_Services_A4FB7464BD89C.pdf,HK Financial Services,2016,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_Hyatt_Hotels_Corporation_3C57C6038A754.pdf,Hyatt Hotels Corporation,2016,Iowa
https://www.iowaattorneygeneral.gov/media/cms/CPD_SOI_vs_JB_Autosports_D321757573C3D.pdf,JB Autosports,2016,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Katherman_Kitts__Co_2DDF81C369DA8.pdf,Katherman Kitts & Co. LLP,2016,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Kimpton_Hotels__Restaurants_66C5B75BA133B.pdf,Kimpton Hotels & Restaurants,2016,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Landrys_Inc_BED01DF5E14E1.pdf,"Landry's, Inc.",2016,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Luther_College_BB96B482B4CCB.pdf,Luther College,2016,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Madison_Square_Garden_Company_MSG_A656862878901.pdf,Madison Square Garden Company (MSG),2016,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Mercy_Iowa_City_AAAC2BC13CCA0.pdf,Mercy Iowa City,2016,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Michigan_State_University_7C774A2AD60C4.pdf,Michigan State University,2016,Iowa
https://www.iowaattorneygeneral.gov/media/cms/NJ_Spine_Center_708B3D2E09FB9.pdf,New Jersey Spine Center,2016,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Noodles__Company_2416BB8D0C9CB.pdf,Noodles & Company,2016,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Olympia_Hotel_Management_LLC_B0CE39525DB01.pdf,"Olympia Hotel Management, LLC",2016,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Omni_Hotels__Resorts_7495183F561CB.pdf,Omni Hotels & Resorts,2016,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Quality_Food_Service_Inc_C915FD2761484.pdf,"Quality Food Service, Inc. [Wendy's]",2016,Iowa
https://www.iowaattorneygeneral.gov/media/cms/Schwaab_Inc_6B764F1B33490.pdf,"Schwaab, Inc.",2016,Iowa
